x_asv,y_asv
1.307385444641113281e+00,6.256935596466064453e+00
1.320492267608642578e+00,6.263311386108398438e+00
1.333737373352050781e+00,6.269629955291748047e+00
1.347115278244018555e+00,6.275898456573486328e+00
1.360625267028808594e+00,6.282115936279296875e+00
1.374291181564331055e+00,6.288239002227783203e+00
1.388108611106872559e+00,6.294270515441894531e+00
1.402069211006164551e+00,6.300200939178466797e+00
1.416169404983520508e+00,6.306132316589355469e+00
1.430355429649353027e+00,6.312262535095214844e+00
1.444549083709716797e+00,6.318706035614013672e+00
1.458730101585388184e+00,6.325416564941406250e+00
1.472896218299865723e+00,6.332359313964843750e+00
1.487033247947692871e+00,6.339546203613281250e+00
1.501064181327819824e+00,6.347209453582763672e+00
1.514978647232055664e+00,6.355328559875488281e+00
1.528763890266418457e+00,6.363899707794189453e+00
1.542422771453857422e+00,6.372850418090820312e+00
1.555959343910217285e+00,6.382116317749023438e+00
1.569297671318054199e+00,6.391618728637695312e+00
1.582409977912902832e+00,6.401256084442138672e+00
1.595327138900756836e+00,6.410905361175537109e+00
1.608008503913879395e+00,6.420381069183349609e+00
1.620480895042419434e+00,6.429650306701660156e+00
1.632769584655761719e+00,6.438687801361083984e+00
1.644898295402526855e+00,6.447474002838134766e+00
1.656888842582702637e+00,6.455994606018066406e+00
1.668791770935058594e+00,6.464207172393798828e+00
1.680648446083068848e+00,6.472086906433105469e+00
1.692442774772644043e+00,6.479637145996093750e+00
1.704117894172668457e+00,6.486849784851074219e+00
1.715697050094604492e+00,6.493719577789306641e+00
1.727201342582702637e+00,6.500245094299316406e+00
1.738644599914550781e+00,6.506422996520996094e+00
1.749830245971679688e+00,6.512406826019287109e+00
1.760396003723144531e+00,6.518526077270507812e+00
1.770461916923522949e+00,6.524570465087890625e+00
1.780060172080993652e+00,6.530477046966552734e+00
1.789276719093322754e+00,6.536216735839843750e+00
1.798194408416748047e+00,6.541689395904541016e+00
1.806880831718444824e+00,6.546826839447021484e+00
1.815391182899475098e+00,6.551585197448730469e+00
1.823775768280029297e+00,6.555936813354492188e+00
1.832168579101562500e+00,6.559858322143554688e+00
1.840630412101745605e+00,6.563397407531738281e+00
1.849161863327026367e+00,6.566593170166015625e+00
1.857762336730957031e+00,6.569462776184082031e+00
1.866427302360534668e+00,6.571687221527099609e+00
1.875165343284606934e+00,6.573310375213623047e+00
1.883982539176940918e+00,6.574374198913574219e+00
1.892883777618408203e+00,6.574918746948242188e+00
1.901870012283325195e+00,6.575049400329589844e+00
1.910975456237792969e+00,6.575026512145996094e+00
1.920221924781799316e+00,6.574855327606201172e+00
1.929594397544860840e+00,6.574568748474121094e+00
1.939079523086547852e+00,6.574193954467773438e+00
1.948665976524353027e+00,6.573752403259277344e+00
1.958343863487243652e+00,6.573260784149169922e+00
1.968159556388854980e+00,6.572661876678466797e+00
1.978098273277282715e+00,6.571982860565185547e+00
1.988144040107727051e+00,6.571229934692382812e+00
1.998286008834838867e+00,6.570422172546386719e+00
2.008514881134033203e+00,6.569573879241943359e+00
2.018822669982910156e+00,6.568696975708007812e+00
2.029202461242675781e+00,6.567799568176269531e+00
2.039648056030273438e+00,6.566888809204101562e+00
2.050272703170776367e+00,6.565982818603515625e+00
2.061096668243408203e+00,6.565159797668457031e+00
2.072084426879882812e+00,6.564453125000000000e+00
2.083205461502075195e+00,6.563885211944580078e+00
2.094434499740600586e+00,6.563468933105468750e+00
2.105761051177978516e+00,6.563176631927490234e+00
2.117198228836059570e+00,6.562911510467529297e+00
2.128729343414306641e+00,6.562688827514648438e+00
2.140340089797973633e+00,6.562519550323486328e+00
2.152234554290771484e+00,6.561691761016845703e+00
2.164660453796386719e+00,6.559886455535888672e+00
2.177574872970581055e+00,6.557250022888183594e+00
2.191126823425292969e+00,6.553450584411621094e+00
2.205332517623901367e+00,6.548566341400146484e+00
2.220320940017700195e+00,6.542731761932373047e+00
2.236166000366210938e+00,6.536079883575439453e+00
2.253007650375366211e+00,6.528659820556640625e+00
2.270621776580810547e+00,6.520961284637451172e+00
2.288812875747680664e+00,6.513351440429687500e+00
2.307448148727416992e+00,6.506006240844726562e+00
2.326468229293823242e+00,6.498971939086914062e+00
2.345767259597778320e+00,6.492361068725585938e+00
2.365249872207641602e+00,6.486258029937744141e+00
2.384834527969360352e+00,6.480719566345214844e+00
2.404417991638183594e+00,6.476029872894287109e+00
2.423914670944213867e+00,6.472155094146728516e+00
2.443268775939941406e+00,6.469056129455566406e+00
2.462443828582763672e+00,6.466692924499511719e+00
2.481415271759033203e+00,6.465013980865478516e+00
2.500168323516845703e+00,6.463959217071533203e+00
2.518697500228881836e+00,6.463462352752685547e+00
2.536995887756347656e+00,6.463525295257568359e+00
2.555228710174560547e+00,6.463503360748291016e+00
2.573291778564453125e+00,6.463521480560302734e+00
2.591185808181762695e+00,6.463447093963623047e+00
2.608911991119384766e+00,6.463171005249023438e+00
2.626446962356567383e+00,6.462646007537841797e+00
2.643868923187255859e+00,6.461765289306640625e+00
2.661248445510864258e+00,6.460443496704101562e+00
2.678643703460693359e+00,6.458614349365234375e+00
2.695856571197509766e+00,6.456340789794921875e+00
2.712907075881958008e+00,6.453620910644531250e+00
2.729802846908569336e+00,6.450432777404785156e+00
2.746625661849975586e+00,6.446667671203613281e+00
2.763447284698486328e+00,6.442239284515380859e+00
2.780229568481445312e+00,6.437104225158691406e+00
2.796971797943115234e+00,6.431271553039550781e+00
2.813513517379760742e+00,6.424987316131591797e+00
2.830448150634765625e+00,6.418769836425781250e+00
2.847760438919067383e+00,6.412728786468505859e+00
2.865329742431640625e+00,6.407172203063964844e+00
2.883061408996582031e+00,6.402196407318115234e+00
2.900881528854370117e+00,6.397867202758789062e+00
2.918869018554687500e+00,6.394555091857910156e+00
2.936929702758789062e+00,6.392473697662353516e+00
2.954930067062377930e+00,6.391653537750244141e+00
2.972779989242553711e+00,6.392069339752197266e+00
2.990487337112426758e+00,6.393610954284667969e+00
3.007970333099365234e+00,6.396240711212158203e+00
3.025306463241577148e+00,6.400123596191406250e+00
3.042464733123779297e+00,6.405170917510986328e+00
3.059377431869506836e+00,6.411301136016845703e+00
3.075961828231811523e+00,6.418428897857666016e+00
3.092180490493774414e+00,6.426428794860839844e+00
3.108232498168945312e+00,6.434952735900878906e+00
3.124121904373168945e+00,6.443774700164794922e+00
3.139872550964355469e+00,6.452734470367431641e+00
3.155503273010253906e+00,6.461781978607177734e+00
3.170995712280273438e+00,6.470905303955078125e+00
3.186342239379882812e+00,6.479968547821044922e+00
3.201577186584472656e+00,6.488878726959228516e+00
3.216762065887451172e+00,6.497569561004638672e+00
3.231951475143432617e+00,6.505995273590087891e+00
3.247186899185180664e+00,6.513762474060058594e+00
3.262569665908813477e+00,6.520789146423339844e+00
3.278186082839965820e+00,6.527050018310546875e+00
3.294104814529418945e+00,6.532461166381835938e+00
3.310421466827392578e+00,6.536859035491943359e+00
3.327116012573242188e+00,6.540513515472412109e+00
3.344140291213989258e+00,6.543558120727539062e+00
3.361609458923339844e+00,6.545938014984130859e+00
3.379555702209472656e+00,6.547699451446533203e+00
3.397952318191528320e+00,6.548951625823974609e+00
3.416761636734008789e+00,6.549805641174316406e+00
3.435937881469726562e+00,6.550369262695312500e+00
3.455394983291625977e+00,6.550666809082031250e+00
3.475065946578979492e+00,6.550681591033935547e+00
3.495062589645385742e+00,6.550688743591308594e+00
3.515356540679931641e+00,6.550929069519042969e+00
3.535824298858642578e+00,6.551542282104492188e+00
3.556364774703979492e+00,6.552609443664550781e+00
3.576480388641357422e+00,6.555390357971191406e+00
3.595658063888549805e+00,6.561164379119873047e+00
3.613792419433593750e+00,6.569494724273681641e+00
3.630785942077636719e+00,6.579917907714843750e+00
3.646639823913574219e+00,6.591921806335449219e+00
3.661514282226562500e+00,6.604907989501953125e+00
3.675601243972778320e+00,6.618362426757812500e+00
3.689101457595825195e+00,6.631872177124023438e+00
3.702211856842041016e+00,6.645143985748291016e+00
3.715118169784545898e+00,6.658024787902832031e+00
3.727946519851684570e+00,6.670402050018310547e+00
3.740796327590942383e+00,6.682229518890380859e+00
3.753740787506103516e+00,6.693512439727783203e+00
3.766848564147949219e+00,6.704130172729492188e+00
3.780168771743774414e+00,6.714112281799316406e+00
3.793733358383178711e+00,6.723468780517578125e+00
3.807558774948120117e+00,6.732263088226318359e+00
3.821643114089965820e+00,6.740604400634765625e+00
3.835969448089599609e+00,6.748604774475097656e+00
3.850509166717529297e+00,6.756371974945068359e+00
3.865228176116943359e+00,6.764003276824951172e+00
3.880088806152343750e+00,6.771582126617431641e+00
3.895054101943969727e+00,6.779175758361816406e+00
3.910088777542114258e+00,6.786835193634033203e+00
3.925162315368652344e+00,6.794594764709472656e+00
3.940248727798461914e+00,6.802474498748779297e+00
3.955327987670898438e+00,6.810481548309326172e+00
3.970325231552124023e+00,6.818661212921142578e+00
3.985185146331787109e+00,6.827094554901123047e+00
3.999710321426391602e+00,6.836112976074218750e+00
4.013969421386718750e+00,6.845506191253662109e+00
4.028143882751464844e+00,6.855055809020996094e+00
4.042244434356689453e+00,6.864708900451660156e+00
4.056341171264648438e+00,6.874382972717285156e+00
4.070449352264404297e+00,6.884061336517333984e+00
4.084565639495849609e+00,6.893747329711914062e+00
4.098697662353515625e+00,6.903420448303222656e+00
4.112870693206787109e+00,6.913029670715332031e+00
4.127091407775878906e+00,6.922611713409423828e+00
4.141386508941650391e+00,6.932265758514404297e+00
4.155712604522705078e+00,6.942036628723144531e+00
4.170035839080810547e+00,6.951942920684814453e+00
4.184332370758056641e+00,6.961984157562255859e+00
4.198589801788330078e+00,6.972143650054931641e+00
4.212877273559570312e+00,6.982351779937744141e+00
4.227182388305664062e+00,6.992619991302490234e+00
4.241445541381835938e+00,7.002965927124023438e+00
4.255595207214355469e+00,7.013378143310546875e+00
4.269592761993408203e+00,7.023888587951660156e+00
4.283277988433837891e+00,7.034689903259277344e+00
4.296752929687500000e+00,7.045563697814941406e+00
4.310105323791503906e+00,7.056363105773925781e+00
4.323430061340332031e+00,7.066901206970214844e+00
4.336812973022460938e+00,7.077031135559082031e+00
4.350295066833496094e+00,7.086783409118652344e+00
